cod_unidad	glosa_reng	cve_debe_haber	monto_mo	factor_conv_mo_mn	nro_centro	cod_moneda	cod_movimiento	fecha_dia	nom_movimiento	nom_moneda	nom_persona	exponente_escala	monto_mn	compute_0015	compute_0016	nro_afectable	glosa_comprob	cve_tipo_comprob	nro_comprob	nro_aprobacion	nro_reng	nom_centro	fecha_hora	cod_mayor	nom_mayor	cod_tipo_cuenta	desc_tipo_cuenta	cod_persona	cod_moneda
D0011		H	1699699,80	1,00000000000	1	69 	6893      	7/1/2022	BANCO FORTALEZA-CUENTA CORRIENTE Y DE ENCAJE      	BOLIVIANOS                    	BANCO FORTALEZA SOCIEDAD ANONIMA (BANCO FORTALEZA S.A.)                                                                 	0	1699699,80	-188938164,43	-188938164,43	012678	 E08 PAGO DE POSICION ACREEDORA ACCL DE ADMINISTRADORA DE CAMARA DE COMPENSACION Y LIQUIDACION S.A. (ACCL) A BANCO FORTALEZA SOCIEDAD ANONIMA (BANCO FORTALEZA S.A.) CON NUMERO DE SOLICITUD = 6398293 Y NUMERO CORRELATIVO = 142622010710312468                                                            	Q	1558187	1599	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 13:30:36	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	908   	69 
D0011		D	571540,00	1,00000000000	1	69 	6893      	7/1/2022	BANCO FORTALEZA-CUENTA CORRIENTE Y DE ENCAJE      	BOLIVIANOS                    	BANCO FORTALEZA SOCIEDAD ANONIMA (BANCO FORTALEZA S.A.)                                                                 	0	571540,00	-188938164,43	-188938164,43	012678	E33 TRANSFERENCIA A CUENTAS DE CLIENTES DEL SISTEMA FINANCIERO DE  BANCO FORTALEZA SOCIEDAD ANONIMA (BANCO FORTALEZA S.A.) A BANCO NACIONAL DE BOLIVIA S.A.,NRO.SOL.6398191,OPER. 00-No corresponde,SIGLA                                                                                                   	Q	1558242	1777	1	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 13:58:34	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	908   	69 
D0011		D	265000,00	1,00000000000	1	69 	6893      	7/1/2022	BANCO FORTALEZA-CUENTA CORRIENTE Y DE ENCAJE      	BOLIVIANOS                    	BANCO FORTALEZA SOCIEDAD ANONIMA (BANCO FORTALEZA S.A.)                                                                 	0	265000,00	-188938164,43	-188938164,43	012678	E33 TRANSFERENCIA A CUENTAS DE CLIENTES DEL SISTEMA FINANCIERO DE  BANCO FORTALEZA SOCIEDAD ANONIMA (BANCO FORTALEZA S.A.) A BANCO MERCANTIL SANTA CRUZ SA.,NRO.SOL.6398351,OPER. 00-No corresponde,SIGLA                                                                                                   	Q	1558248	1783	1	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 13:58:35	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	908   	69 
D0011		H	244036,68	1,00000000000	1	69 	6893      	7/1/2022	BANCO FORTALEZA-CUENTA CORRIENTE Y DE ENCAJE      	BOLIVIANOS                    	BANCO FORTALEZA SOCIEDAD ANONIMA (BANCO FORTALEZA S.A.)                                                                 	0	244036,68	-188938164,43	-188938164,43	012678	E30 TRANSF. DE BANCO NACIONAL DE BOLIVIA S.A. A BANCO FORTALEZA SOCIEDAD ANONIMA (BANCO FORTALEZA S.A.), NRO.SOL. 6399085, OPER. 00-No corresponde, SIGLA 0, P/AB CTA 403-908-6893 P/PAGO GASTOS PROVEEDORES S/SOL 07/01/2022 CASO 1292109                                                                  	Q	1558307	2096	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 15:01:34	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	908   	69 
D0011		D	1000,00	1,00000000000	1	69 	6893      	7/1/2022	BANCO FORTALEZA-CUENTA CORRIENTE Y DE ENCAJE      	BOLIVIANOS                    	BANCO FORTALEZA SOCIEDAD ANONIMA (BANCO FORTALEZA S.A.)                                                                 	0	1000,00	-188938164,43	-188938164,43	012678	M07T PAGO DE PMND NO CUBIERTA MLD DE BANCO FORTALEZA SOCIEDAD ANONIMA (BANCO FORTALEZA S.A.) A MODULO DE LIQUIDACION DIFERIDA (MLD) CON NUMERO DE SOLICITUD = 6399132 Y NUMERO CORRELATIVO = 908010720221520056895164158320                                                                                 	Q	1558336	2155	1	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 15:22:35	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	908   	69 
D0011		D	700000,00	1,00000000000	1	69 	6893      	7/1/2022	BANCO FORTALEZA-CUENTA CORRIENTE Y DE ENCAJE      	BOLIVIANOS                    	BANCO FORTALEZA SOCIEDAD ANONIMA (BANCO FORTALEZA S.A.)                                                                 	0	700000,00	-188938164,43	-188938164,43	012678	E33 TRANSFERENCIA A CUENTAS DE CLIENTES DEL SISTEMA FINANCIERO DE  BANCO FORTALEZA SOCIEDAD ANONIMA (BANCO FORTALEZA S.A.) A BANCO ECONOMICO S.A.,NRO.SOL.6399090,OPER. 00-No corresponde,SIGLA                                                                                                             	Q	1558344	2169	1	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 15:29:34	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	908   	69 
D0011		D	7000000,00	1,00000000000	1	69 	6893      	7/1/2022	BANCO FORTALEZA-CUENTA CORRIENTE Y DE ENCAJE      	BOLIVIANOS                    	BANCO FORTALEZA SOCIEDAD ANONIMA (BANCO FORTALEZA S.A.)                                                                 	0	7000000,00	-188938164,43	-188938164,43	012678	E33 TRANSFERENCIA A CUENTAS DE CLIENTES DEL SISTEMA FINANCIERO DE  BANCO FORTALEZA SOCIEDAD ANONIMA (BANCO FORTALEZA S.A.) A BANCO MERCANTIL SANTA CRUZ SA.,NRO.SOL.6399086,OPER. 00-No corresponde,SIGLA                                                                                                   	Q	1558346	2171	1	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 15:29:34	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	908   	69 
D0011		H	636843,19	1,00000000000	1	69 	6893      	7/1/2022	BANCO FORTALEZA-CUENTA CORRIENTE Y DE ENCAJE      	BOLIVIANOS                    	BANCO FORTALEZA SOCIEDAD ANONIMA (BANCO FORTALEZA S.A.)                                                                 	0	636843,19	-188938164,43	-188938164,43	012678	 E08 PAGO DE POSICION ACREEDORA ACCL DE ADMINISTRADORA DE CAMARA DE COMPENSACION Y LIQUIDACION S.A. (ACCL) A BANCO FORTALEZA SOCIEDAD ANONIMA (BANCO FORTALEZA S.A.) CON NUMERO DE SOLICITUD = 6399169 Y NUMERO CORRELATIVO = 142622010720312545                                                            	Q	1558363	2188	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 15:29:35	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	908   	69 
D0011		H	7023138,89	1,00000000000	1	69 	6893      	7/1/2022	BANCO FORTALEZA-CUENTA CORRIENTE Y DE ENCAJE      	BOLIVIANOS                    	BANCO FORTALEZA SOCIEDAD ANONIMA (BANCO FORTALEZA S.A.)                                                                 	0	7023138,89	-188938164,43	-188938164,43	012678	 E11 PAGO DE PRESTAMO INTERBANCARIO DE  SEMBRAR SARTAWI - INSTITUCION FINANCIERA DE DESARROLLO A BANCO FORTALEZA SOCIEDAD ANONIMA (BANCO FORTALEZA S.A.) CON NUMERO DE SOLICITUD = 6399202 Y NUMERO CORRELATIVO = 1526010720221521555758                                                                    	Q	1558372	2338	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 15:36:34	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	908   	69 
D0011		D	7000000,00	1,00000000000	1	69 	6893      	7/1/2022	BANCO FORTALEZA-CUENTA CORRIENTE Y DE ENCAJE      	BOLIVIANOS                    	BANCO FORTALEZA SOCIEDAD ANONIMA (BANCO FORTALEZA S.A.)                                                                 	0	7000000,00	-188938164,43	-188938164,43	012678	E01 PRESTAMO INTERBANCARIO DE BANCO FORTALEZA SOCIEDAD ANONIMA (BANCO FORTALEZA S.A.) A SEMBRAR SARTAWI - INSTITUCION FINANCIERA DE DESARROLLO CON NRO. SOLICITUD = 6399096 Y NRO. CORRELATIVO = 908010720221508413894                                                                                      	Q	1558374	2340	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 15:36:34	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	908   	69 
D0011		H	571540,00	1,00000000000	1	69 	6893      	7/1/2022	BANCO FORTALEZA-CUENTA CORRIENTE Y DE ENCAJE      	BOLIVIANOS                    	BANCO FORTALEZA SOCIEDAD ANONIMA (BANCO FORTALEZA S.A.)                                                                 	0	571540,00	-188938164,43	-188938164,43	012678	E30 TRANSF. DE BANCO NACIONAL DE BOLIVIA S.A. A BANCO FORTALEZA SOCIEDAD ANONIMA (BANCO FORTALEZA S.A.), NRO.SOL. 6400133, OPER. 00-No corresponde, SIGLA 0, REVERSION OP LIP 6398191 ERROR EN CUENTA DESTINO                                                                                               	Q	1558390	2707	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 16:53:34	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	908   	69 
D0006	 	H	24,51	6,86000000000	1	34 	6896      	7/1/2022	BANCO FORTALEZA S.A. - FONDO RAL                  	EE.UU. - DOLAR - COMPRA       	BANCO FORTALEZA SOCIEDAD ANONIMA (BANCO FORTALEZA S.A.)                                                                 	0	168,14	2361012,97	16196549,00	012685	 VALORACION DIARIA DE CUOTAS DE PARTICIPACION EN EL FONDO RAL / M/E  AL 7/1/2022 DE ACUERDO AL NAV DE LA FECHA.                                                                                                                                                                                             	G	1751303	2771	16	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 17:45:53	0845      	FONDOS EN ADMINISTRACION                          	0845C     	FONDO RAL                                         	908   	34 
D0011		H	200000,00	6,86000000000	1	34 	3917      	7/1/2022	BCO.GANADERO-CUENTA CORRIENTE Y DE ENCAJE         	EE.UU. - DOLAR - COMPRA       	BANCO GANADERO S.A.                                                                                                     	0	1372000,00	-20431790,84	-140162085,16	006641	E30 TRANSF. DE BANCO SOLIDARIO S.A. BANCOSOL S.A. A BANCO GANADERO S.A., NRO.SOL. 6396221, OPER. 00-No corresponde, SIGLA , Intercambio de Efectivo                                                                                                                                                         	Q	1557754	239	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 09:11:34	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	933   	34 
D0011		D	172066,36	6,86000000000	1	34 	3917      	7/1/2022	BCO.GANADERO-CUENTA CORRIENTE Y DE ENCAJE         	EE.UU. - DOLAR - COMPRA       	BANCO GANADERO S.A.                                                                                                     	0	1180375,23	-20431790,84	-140162085,16	006641	 M03T PAGO DE PMND NO CUBIERTA ACCL DE BANCO GANADERO S.A. A ADMINISTRADORA DE CAMARA DE COMPENSACION Y LIQUIDACION S.A. (ACCL) CON NUMERO DE SOLICITUD = 6396584 Y NUMERO CORRELATIVO = 933010720220945353164156313537                                                                                     	Q	1557765	381	1	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 09:46:34	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	933   	34 
D0011		D	3917,05	6,86000000000	1	34 	3917      	7/1/2022	BCO.GANADERO-CUENTA CORRIENTE Y DE ENCAJE         	EE.UU. - DOLAR - COMPRA       	BANCO GANADERO S.A.                                                                                                     	0	26870,96	-20431790,84	-140162085,16	006641	"E36 PAGO DE POSICIÓN MUTILATERAL NETA DEUDORA LINKSER DE BANCO GANADERO S.A. A LINKSER EMPRESA ADMINISTRADORA DE TARJETAS ELECTRONICAS S.A. CON NUMERO DE SOLICITUD = 6396248 Y NUMERO CORRELATIVO = 9330107202209135331353 
                                                                              "	Q	1557832	477	1	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 10:21:34	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	933   	34 
D0033		D	3000000,00	6,86000000000	1	34 	3917      	7/1/2022	BCO.GANADERO-CUENTA CORRIENTE Y DE ENCAJE         	EE.UU. - DOLAR - COMPRA       	BANCO GANADERO S.A.                                                                                                     	0	20580000,00	-20431790,84	-140162085,16	006641	PAGO CHEQUE: D-21-99956     , BENEFICIARIO: EMPRESA DE TRANSPORTE DE VALORES S.A.-CLAUDIA ISABEL ARANDA MACHICADO S/P 225/2021                                                                                                                                                                              	O	1989965	680	1	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 10:38:53	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	933   	34 
D0011		H	443144,25	6,86000000000	1	34 	3917      	7/1/2022	BCO.GANADERO-CUENTA CORRIENTE Y DE ENCAJE         	EE.UU. - DOLAR - COMPRA       	BANCO GANADERO S.A.                                                                                                     	0	3039969,56	-20431790,84	-140162085,16	006641	 E08 PAGO DE POSICION ACREEDORA ACCL DE ADMINISTRADORA DE CAMARA DE COMPENSACION Y LIQUIDACION S.A. (ACCL) A BANCO GANADERO S.A. CON NUMERO DE SOLICITUD = 6398322 Y NUMERO CORRELATIVO = 142622010710312492                                                                                                	Q	1558173	1585	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 13:30:35	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	933   	34 
D0011		H	19933,88	6,86000000000	1	34 	3917      	7/1/2022	BCO.GANADERO-CUENTA CORRIENTE Y DE ENCAJE         	EE.UU. - DOLAR - COMPRA       	BANCO GANADERO S.A.                                                                                                     	0	136746,42	-20431790,84	-140162085,16	006641	 E08 PAGO DE POSICION ACREEDORA ACCL DE ADMINISTRADORA DE CAMARA DE COMPENSACION Y LIQUIDACION S.A. (ACCL) A BANCO GANADERO S.A. CON NUMERO DE SOLICITUD = 6399195 Y NUMERO CORRELATIVO = 142622010720312565                                                                                                	Q	1558351	2176	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 15:29:34	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	933   	34 
D0004		H	2500000,00	6,86000000000	1	34 	3917      	7/1/2022	BCO.GANADERO-CUENTA CORRIENTE Y DE ENCAJE         	EE.UU. - DOLAR - COMPRA       	BANCO GANADERO S.A.                                                                                                     	0	17150000,00	-20431790,84	-140162085,16	006641	||TRANSF.DE FONDOS DEL EXTERIOR SEGUN SWIFT NO.238 DE LA FECHA, ORDENANTE BANCO GANADERO S.A.                                                                                                                                                                                                               	S	1023271	2581	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 16:29:06	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	933   	34 
D0016	Saldo MO = -20418885.56 ;Bs/Mo: 6.86000000000 ;Saldo Bs: -140073554.95                                                                                                                                  	D	0	1,00000000000	1	34 	3917      	7/1/2022	BCO.GANADERO-CUENTA CORRIENTE Y DE ENCAJE         	EE.UU. - DOLAR - COMPRA       	BANCO GANADERO S.A.                                                                                                     	0	0,01	-20431790,84	-140162085,16	006641	AJUSTE COMPLEMENTARIO POR REVALORIZACION SALDOS DE ACTIVOS DE RESERVA Y OBLIGACIONES MONEDA EXTRANJERA (DOLARES)                                                                                                                                                                                            	D	0021775	2894	8	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 23:04:58	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	933   	34 
D0011		D	35,75	1,00000000000	1	69 	3917      	7/1/2022	BCO.GANADERO-CUENTA CORRIENTE Y DE ENCAJE         	BOLIVIANOS                    	BANCO GANADERO S.A.                                                                                                     	0	35,75	-535861369,16	-535861369,16	006658	E30 TRANSF. DE BANCO GANADERO S.A. A BANCO BISA S.A., NRO.SOL. 6396004, OPER. 00-No corresponde, SIGLA , devolucion op.lip 6394821 de fecha 06.01.2022 no existe la cuenta                                                                                                                                  	Q	1557758	374	1	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 09:39:34	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	933   	69 
D0011		D	900000,00	1,00000000000	1	69 	3917      	7/1/2022	BCO.GANADERO-CUENTA CORRIENTE Y DE ENCAJE         	BOLIVIANOS                    	BANCO GANADERO S.A.                                                                                                     	0	900000,00	-535861369,16	-535861369,16	006658	E30 TRANSF. DE BANCO GANADERO S.A. A BANCO SOLIDARIO S.A. BANCOSOL S.A., NRO.SOL. 6396269, OPER. 00-No corresponde, SIGLA , canje de efectivo riberalta                                                                                                                                                     	Q	1557761	377	1	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 09:39:35	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	933   	69 
D0011		D	5557939,84	1,00000000000	1	69 	3917      	7/1/2022	BCO.GANADERO-CUENTA CORRIENTE Y DE ENCAJE         	BOLIVIANOS                    	BANCO GANADERO S.A.                                                                                                     	0	5557939,84	-535861369,16	-535861369,16	006658	 M03T PAGO DE PMND NO CUBIERTA ACCL DE BANCO GANADERO S.A. A ADMINISTRADORA DE CAMARA DE COMPENSACION Y LIQUIDACION S.A. (ACCL) CON NUMERO DE SOLICITUD = 6396550 Y NUMERO CORRELATIVO = 933010720220945238516415631237                                                                                     	Q	1557776	392	1	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 09:46:35	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	933   	69 
D0011		H	146360,10	1,00000000000	1	69 	3917      	7/1/2022	BCO.GANADERO-CUENTA CORRIENTE Y DE ENCAJE         	BOLIVIANOS                    	BANCO GANADERO S.A.                                                                                                     	0	146360,10	-535861369,16	-535861369,16	006658	E33 TRANSFERENCIA A CUENTAS DE CLIENTES DEL SISTEMA FINANCIERO DE  BANCO FORTALEZA SOCIEDAD ANONIMA (BANCO FORTALEZA S.A.) A BANCO GANADERO S.A.,NRO.SOL.6396480,OPER. 00-No corresponde,SIGLA                                                                                                              	Q	1557829	469	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 10:14:34	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	933   	69 
D0011		H	308,00	1,00000000000	1	69 	3917      	7/1/2022	BCO.GANADERO-CUENTA CORRIENTE Y DE ENCAJE         	BOLIVIANOS                    	BANCO GANADERO S.A.                                                                                                     	0	308,00	-535861369,16	-535861369,16	006658	 E44 PAGO DE POSICION MULTILATERAL NETA ACREEDORA - MLD DE MODULO DE LIQUIDACION DIFERIDA (MLD) A BANCO GANADERO S.A. CON NUMERO DE SOLICITUD = 6396657 Y NUMERO CORRELATIVO = 30002022010710150793369                                                                                                      	Q	1557844	489	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 10:21:34	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	933   	69 
D0011		H	330041,00	1,00000000000	1	69 	3917      	7/1/2022	BCO.GANADERO-CUENTA CORRIENTE Y DE ENCAJE         	BOLIVIANOS                    	BANCO GANADERO S.A.                                                                                                     	0	330041,00	-535861369,16	-535861369,16	006658	E33 TRANSFERENCIA A CUENTAS DE CLIENTES DEL SISTEMA FINANCIERO DE  COOPERATIVA DE AHORRO Y CRÉDITO ABIERTA SAN MARTIN DE PORRES R.L. A BANCO GANADERO S.A.,NRO.SOL.6396914,OPER. 00-No corresponde,SIGLA                                                                                                    	Q	1557933	743	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 11:10:34	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	933   	69 
D0011		D	274542,96	1,00000000000	1	69 	3917      	7/1/2022	BCO.GANADERO-CUENTA CORRIENTE Y DE ENCAJE         	BOLIVIANOS                    	BANCO GANADERO S.A.                                                                                                     	0	274542,96	-535861369,16	-535861369,16	006658	E30 TRANSF. DE BANCO GANADERO S.A. A BANCO UNION S.A., NRO.SOL. 6397081, OPER. 00-No corresponde, SIGLA , recaudacion por servicio RUAT                                                                                                                                                                     	Q	1557991	939	1	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 11:38:34	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	933   	69 
D0011		D	18,00	1,00000000000	1	69 	3917      	7/1/2022	BCO.GANADERO-CUENTA CORRIENTE Y DE ENCAJE         	BOLIVIANOS                    	BANCO GANADERO S.A.                                                                                                     	0	18,00	-535861369,16	-535861369,16	006658	E30 TRANSF. DE BANCO GANADERO S.A. A BANCO UNION S.A., NRO.SOL. 6397244, OPER. 00-No corresponde, SIGLA , pago de multas generadas por errores en la digitación de datos primarios de JULIO - AGOSTO 2021                                                                                                   	Q	1558012	960	1	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 11:45:34	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	933   	69 
D0011		D	1318282,00	1,00000000000	1	69 	3917      	7/1/2022	BCO.GANADERO-CUENTA CORRIENTE Y DE ENCAJE         	BOLIVIANOS                    	BANCO GANADERO S.A.                                                                                                     	0	1318282,00	-535861369,16	-535861369,16	006658	E30 TRANSF. DE BANCO GANADERO S.A. A BANCO UNION S.A., NRO.SOL. 6397085, OPER. 00-No corresponde, SIGLA , recaudacion por servicio SIN                                                                                                                                                                      	Q	1558016	964	1	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 11:45:34	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	933   	69 
D0011		D	7743,37	1,00000000000	1	69 	3917      	7/1/2022	BCO.GANADERO-CUENTA CORRIENTE Y DE ENCAJE         	BOLIVIANOS                    	BANCO GANADERO S.A.                                                                                                     	0	7743,37	-535861369,16	-535861369,16	006658	E30 TRANSF. DE BANCO GANADERO S.A. A BANCO UNION S.A., NRO.SOL. 6397083, OPER. 00-No corresponde, SIGLA , recaudacion por servicio Y.P.F.B                                                                                                                                                                  	Q	1558023	971	1	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 11:45:34	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	933   	69 
D0011		H	1142877,53	1,00000000000	1	69 	3917      	7/1/2022	BCO.GANADERO-CUENTA CORRIENTE Y DE ENCAJE         	BOLIVIANOS                    	BANCO GANADERO S.A.                                                                                                     	0	1142877,53	-535861369,16	-535861369,16	006658	"E37 PAGO DE POSICIÓN MULTILATERAL NETA ACREEDORA LINKSER DE LINKSER EMPRESA ADMINISTRADORA DE TARJETAS ELECTRONICAS S.A. A BANCO GANADERO S.A. CON NUMERO DE SOLICITUD = 6396676 Y NUMERO CORRELATIVO = 9960107202210201832225 
                                                                           "	Q	1558026	980	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 11:52:33	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	933   	69 
D0011		D	5381158,53	1,00000000000	1	69 	3917      	7/1/2022	BCO.GANADERO-CUENTA CORRIENTE Y DE ENCAJE         	BOLIVIANOS                    	BANCO GANADERO S.A.                                                                                                     	0	5381158,53	-535861369,16	-535861369,16	006658	E30 TRANSF. DE BANCO GANADERO S.A. A GANAVALORES AGENCIA DE BOLSA S.A., NRO.SOL. 6398172, OPER. 00-No corresponde, SIGLA , OPERACIONES EN BOLSA                                                                                                                                                             	Q	1558077	1464	1	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:55:34	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	933   	69 
D0011		H	14192,00	1,00000000000	1	69 	3917      	7/1/2022	BCO.GANADERO-CUENTA CORRIENTE Y DE ENCAJE         	BOLIVIANOS                    	BANCO GANADERO S.A.                                                                                                     	0	14192,00	-535861369,16	-535861369,16	006658	E33 TRANSFERENCIA A CUENTAS DE CLIENTES DEL SISTEMA FINANCIERO DE  BANCO BISA S.A. A BANCO GANADERO S.A.,NRO.SOL.6398179,OPER. 00-No corresponde,SIGLA                                                                                                                                                      	Q	1558085	1472	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 12:55:34	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	933   	69 
D0011		D	57994000,00	1,00000000000	1	69 	3917      	7/1/2022	BCO.GANADERO-CUENTA CORRIENTE Y DE ENCAJE         	BOLIVIANOS                    	BANCO GANADERO S.A.                                                                                                     	0	57994000,00	-535861369,16	-535861369,16	006658	E77 PAGO DE DERECHOS ECONOMICOS A EDV DE  BANCO GANADERO S.A. A ENTIDAD DE DEPOSITO DE VALORES DE BOLIVIA S.A.,                                                                                                                                                                                             	Q	1558104	1500	1	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 13:02:33	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	933   	69 
D0011		H	1825,20	1,00000000000	1	69 	3917      	7/1/2022	BCO.GANADERO-CUENTA CORRIENTE Y DE ENCAJE         	BOLIVIANOS                    	BANCO GANADERO S.A.                                                                                                     	0	1825,20	-535861369,16	-535861369,16	006658	E33 TRANSFERENCIA A CUENTAS DE CLIENTES DEL SISTEMA FINANCIERO DE  BANCO BISA S.A. A BANCO GANADERO S.A.,NRO.SOL.6398235,OPER. 00-No corresponde,SIGLA                                                                                                                                                      	Q	1558109	1509	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 13:09:34	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	933   	69 
D0011		H	431,00	1,00000000000	1	69 	3917      	7/1/2022	BCO.GANADERO-CUENTA CORRIENTE Y DE ENCAJE         	BOLIVIANOS                    	BANCO GANADERO S.A.                                                                                                     	0	431,00	-535861369,16	-535861369,16	006658	E33 TRANSFERENCIA A CUENTAS DE CLIENTES DEL SISTEMA FINANCIERO DE  BANCO BISA S.A. A BANCO GANADERO S.A.,NRO.SOL.6398230,OPER. 00-No corresponde,SIGLA                                                                                                                                                      	Q	1558113	1513	2	01 BANCO CENTRAL DE BOLIVIA                       	7/1/2022 13:09:34	0403      	DEPOSITOS DE ENCAJE LEGAL                         	0403D     	CUENTA CORRIENTE Y DE ENCAJE                      	933   	69 
